pedido_id,route_id,stop_id,station_code,fecha,hora_salida_utc,tipo_parada,lat,lng,zone_id,distancia_deposito_km,num_paquetes,volumen_total_m3,volumen_promedio_m3,tiempo_servicio_seg,tiene_ventana_horaria,duracion_ventana_min,secuencia_real,capacidad_vehiculo_m3,retrasado_estimado
AMZ-05450,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,OY,DAU1,2018-07-22,14:32:00,Dropoff,30.18807,-97.925219,B-12.2J,35.31,2,0.0087,0.0043,53.5,0,0.0,28,4.2475,0
AMZ-05451,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,OZ,DAU1,2018-07-22,14:32:00,Dropoff,30.180256,-97.958968,B-11.3A,37.974,1,0.0258,0.0258,51.0,0,0.0,157,4.2475,0
AMZ-05452,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,PE,DAU1,2018-07-22,14:32:00,Dropoff,30.187267,-97.92248,B-11.1J,35.229,4,0.0378,0.0095,36.5,0,0.0,40,4.2475,1
AMZ-05453,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,PG,DAU1,2018-07-22,14:32:00,Dropoff,30.191679,-97.917554,B-11.1E,34.555,1,0.0104,0.0104,25.0,0,0.0,98,4.2475,0
AMZ-05454,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,PL,DAU1,2018-07-22,14:32:00,Dropoff,30.178086,-97.92187,B-11.3G,36.033,1,0.0057,0.0057,36.0,0,0.0,77,4.2475,0
AMZ-05455,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,PO,DAU1,2018-07-22,14:32:00,Dropoff,30.153349,-97.938526,B-11.1C,39.207,2,0.0215,0.0107,23.0,0,0.0,140,4.2475,0
AMZ-05456,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,PR,DAU1,2018-07-22,14:32:00,Dropoff,30.171418,-97.943534,B-11.2B,37.843,1,0.0542,0.0542,56.0,0,0.0,146,4.2475,0
AMZ-05457,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,QA,DAU1,2018-07-22,14:32:00,Dropoff,30.181707,-97.920798,B-11.2H,35.642,1,0.0006,0.0006,46.0,0,0.0,62,4.2475,0
AMZ-05458,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,QB,DAU1,2018-07-22,14:32:00,Dropoff,30.1658,-97.938543,B-11.2C,38.069,1,0.0055,0.0055,133.0,0,0.0,116,4.2475,0
AMZ-05459,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,QD,DAU1,2018-07-22,14:32:00,Dropoff,30.187607,-97.923332,B-11.1J,35.246,1,0.0009,0.0009,50.0,0,0.0,41,4.2475,0
AMZ-05460,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,QE,DAU1,2018-07-22,14:32:00,Dropoff,30.179935,-97.92003,B-11.1H,35.763,1,0.0057,0.0057,61.0,0,0.0,66,4.2475,0
AMZ-05461,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,QH,DAU1,2018-07-22,14:32:00,Dropoff,30.197702,-97.930905,B-12.3H,34.779,1,0.001,0.001,136.0,0,0.0,23,4.2475,0
AMZ-05462,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,QN,DAU1,2018-07-22,14:32:00,Dropoff,30.154534,-97.930766,B-11.1C,38.684,1,0.0024,0.0024,25.0,0,0.0,133,4.2475,0
AMZ-05463,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,QR,DAU1,2018-07-22,14:32:00,Dropoff,30.180433,-97.953119,B-11.3B,37.606,1,0.003,0.003,33.0,0,0.0,152,4.2475,0
AMZ-05464,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,QS,DAU1,2018-07-22,14:32:00,Dropoff,30.177093,-97.948619,B-11.3B,37.633,1,0.0242,0.0242,56.0,0,0.0,150,4.2475,0
AMZ-05465,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,QV,DAU1,2018-07-22,14:32:00,Dropoff,30.186558,-97.917476,B-11.2E,35.017,6,0.0277,0.0046,31.0,0,0.0,91,4.2475,1
AMZ-05466,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,QW,DAU1,2018-07-22,14:32:00,Dropoff,30.181184,-97.918766,B-11.1H,35.58,1,0.0059,0.0059,30.0,0,0.0,69,4.2475,0
AMZ-05467,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,RA,DAU1,2018-07-22,14:32:00,Dropoff,30.175871,-97.922608,B-11.3G,36.276,1,0.0015,0.0015,58.0,0,0.0,82,4.2475,0
AMZ-05468,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,RC,DAU1,2018-07-22,14:32:00,Dropoff,30.206207,-97.9356,B-12.3H,34.318,1,0.0045,0.0045,15.0,0,0.0,21,4.2475,0
AMZ-05469,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,RH,DAU1,2018-07-22,14:32:00,Station,30.445236,-97.709418,SIN_ZONA,0.0,0,0.0,0.0,0.0,0,0.0,0,4.2475,0
AMZ-05470,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,RI,DAU1,2018-07-22,14:32:00,Dropoff,30.164641,-97.939156,B-11.2C,38.209,2,0.014,0.007,23.0,0,0.0,117,4.2475,0
AMZ-05471,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,RL,DAU1,2018-07-22,14:32:00,Dropoff,30.178509,-97.953482,B-11.3A,37.796,2,0.0116,0.0058,34.5,0,0.0,154,4.2475,0
AMZ-05472,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,RU,DAU1,2018-07-22,14:32:00,Dropoff,30.178055,-97.948596,B-11.3B,37.547,2,0.0016,0.0008,33.5,0,0.0,151,4.2475,0
AMZ-05473,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,RX,DAU1,2018-07-22,14:32:00,Dropoff,30.213324,-97.920769,B-12.1H,32.809,1,0.003,0.003,35.0,0,0.0,5,4.2475,0
AMZ-05474,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,SB,DAU1,2018-07-22,14:32:00,Dropoff,30.189091,-97.960326,B-11.2A,37.3,1,0.0033,0.0033,20.0,0,0.0,161,4.2475,0
AMZ-05475,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,SI,DAU1,2018-07-22,14:32:00,Dropoff,30.187478,-97.931357,B-11.2D,35.712,2,0.0085,0.0043,35.0,0,0.0,106,4.2475,0
AMZ-05476,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,SL,DAU1,2018-07-22,14:32:00,Dropoff,30.185642,-97.916775,B-11.2E,35.063,1,0.0027,0.0027,26.0,0,0.0,92,4.2475,0
AMZ-05477,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,SM,DAU1,2018-07-22,14:32:00,Dropoff,30.180318,-97.921145,B-11.2H,35.789,1,0.0063,0.0063,792.0,0,0.0,64,4.2475,0
AMZ-05478,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,TC,DAU1,2018-07-22,14:32:00,Dropoff,30.181503,-97.921545,B-11.2H,35.702,1,0.0259,0.0259,40.0,0,0.0,63,4.2475,0
AMZ-05479,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,TE,DAU1,2018-07-22,14:32:00,Dropoff,30.211257,-97.918135,B-12.1H,32.836,1,0.0133,0.0133,76.0,0,0.0,4,4.2475,0
AMZ-05480,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,TL,DAU1,2018-07-22,14:32:00,Dropoff,30.185662,-97.917576,B-11.2E,35.105,1,0.0036,0.0036,25.0,0,0.0,93,4.2475,0
AMZ-05481,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,TO,DAU1,2018-07-22,14:32:00,Dropoff,30.188497,-97.920246,B-12.1J,34.993,1,0.0017,0.0017,37.0,0,0.0,35,4.2475,0
AMZ-05482,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,TT,DAU1,2018-07-22,14:32:00,Dropoff,30.153711,-97.934342,B-11.1C,38.95,4,0.0164,0.0041,36.8,0,0.0,132,4.2475,1
AMZ-05483,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,UC,DAU1,2018-07-22,14:32:00,Dropoff,30.19877,-97.922597,B-12.3H,34.202,2,0.0057,0.0029,61.5,0,0.0,15,4.2475,0
AMZ-05484,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,UD,DAU1,2018-07-22,14:32:00,Dropoff,30.182806,-97.918516,B-11.3E,35.417,1,0.0057,0.0057,17.0,0,0.0,87,4.2475,0
AMZ-05485,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,UE,DAU1,2018-07-22,14:32:00,Dropoff,30.162514,-97.940978,B-11.2C,38.503,3,0.0455,0.0152,58.0,0,0.0,120,4.2475,1
AMZ-05486,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,UF,DAU1,2018-07-22,14:32:00,Dropoff,30.152178,-97.935603,B-11.1C,39.159,3,0.0287,0.0096,29.0,0,0.0,130,4.2475,1
AMZ-05487,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,UP,DAU1,2018-07-22,14:32:00,Dropoff,30.190157,-97.94876,B-11.3D,36.501,1,0.0034,0.0034,30.0,0,0.0,113,4.2475,0
AMZ-05488,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,UQ,DAU1,2018-07-22,14:32:00,Dropoff,30.198275,-97.921546,B-12.3H,34.186,1,0.0036,0.0036,63.0,0,0.0,14,4.2475,0
AMZ-05489,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,UU,DAU1,2018-07-22,14:32:00,Dropoff,30.189098,-97.948961,B-11.3D,36.604,2,0.0089,0.0044,25.5,0,0.0,114,4.2475,0
AMZ-05490,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,UV,DAU1,2018-07-22,14:32:00,Dropoff,30.184759,-97.919177,B-11.3E,35.275,1,0.0134,0.0134,41.0,0,0.0,88,4.2475,0
AMZ-05491,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,UW,DAU1,2018-07-22,14:32:00,Dropoff,30.176518,-97.923002,B-11.3G,36.238,2,0.0074,0.0037,52.0,0,0.0,81,4.2475,0
AMZ-05492,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,VA,DAU1,2018-07-22,14:32:00,Dropoff,30.18975,-97.92136,B-12.1J,34.942,1,0.0041,0.0041,35.0,0,0.0,37,4.2475,0
AMZ-05493,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,VB,DAU1,2018-07-22,14:32:00,Dropoff,30.152505,-97.936925,B-11.1C,39.199,1,0.0057,0.0057,31.0,0,0.0,127,4.2475,0
AMZ-05494,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,VJ,DAU1,2018-07-22,14:32:00,Dropoff,30.192556,-97.91875,B-11.1D,34.542,1,0.0057,0.0057,25.0,0,0.0,101,4.2475,0
AMZ-05495,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,VV,DAU1,2018-07-22,14:32:00,Dropoff,30.182925,-97.921616,B-11.2H,35.576,2,0.0092,0.0046,27.5,0,0.0,60,4.2475,0
AMZ-05496,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,VW,DAU1,2018-07-22,14:32:00,Dropoff,30.188351,-97.921464,B-11.1J,35.074,3,0.0754,0.0251,28.3,0,0.0,38,4.2475,1
AMZ-05497,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,WB,DAU1,2018-07-22,14:32:00,Dropoff,30.155817,-97.934855,B-11.1C,38.783,1,0.0012,0.0012,35.0,1,480.0,134,4.2475,0
AMZ-05498,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,WD,DAU1,2018-07-22,14:32:00,Dropoff,30.187106,-97.918961,B-11.2E,35.049,1,0.0053,0.0053,10.0,0,0.0,90,4.2475,0
AMZ-05499,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,WF,DAU1,2018-07-22,14:32:00,Dropoff,30.152653,-97.933852,B-11.1C,39.022,1,0.0057,0.0057,51.0,0,0.0,131,4.2475,0
AMZ-05500,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,WO,DAU1,2018-07-22,14:32:00,Dropoff,30.184784,-97.920789,B-11.2J,35.361,1,0.0057,0.0057,54.0,0,0.0,42,4.2475,0
AMZ-05501,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,WX,DAU1,2018-07-22,14:32:00,Dropoff,30.18064,-97.919638,B-11.1H,35.677,1,0.0057,0.0057,57.0,0,0.0,67,4.2475,0
AMZ-05502,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,WY,DAU1,2018-07-22,14:32:00,Dropoff,30.201378,-97.921992,B-12.2H,33.935,1,0.0673,0.0673,84.0,0,0.0,12,4.2475,0
AMZ-05503,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,WZ,DAU1,2018-07-22,14:32:00,Dropoff,30.156113,-97.934586,B-11.1C,38.741,1,0.0012,0.0012,35.0,0,0.0,137,4.2475,0
AMZ-05504,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,XD,DAU1,2018-07-22,14:32:00,Dropoff,30.159825,-97.94169,B-11.2C,38.787,1,0.0157,0.0157,56.0,0,0.0,124,4.2475,0
AMZ-05505,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,XF,DAU1,2018-07-22,14:32:00,Dropoff,30.181691,-97.921283,B-11.2H,35.67,1,0.0542,0.0542,55.0,0,0.0,61,4.2475,0
AMZ-05506,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,XQ,DAU1,2018-07-22,14:32:00,Dropoff,30.189041,-97.925211,B-12.2J,35.222,1,0.0028,0.0028,21.0,0,0.0,29,4.2475,0
AMZ-05507,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,XY,DAU1,2018-07-22,14:32:00,Dropoff,30.175741,-97.924082,B-11.3G,36.368,1,0.0013,0.0013,45.0,0,0.0,83,4.2475,0
AMZ-05508,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,XZ,DAU1,2018-07-22,14:32:00,Dropoff,30.161893,-97.941105,B-11.2C,38.566,3,0.0694,0.0231,60.7,0,0.0,121,4.2475,1
AMZ-05509,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,YF,DAU1,2018-07-22,14:32:00,Dropoff,30.192539,-97.919264,B-11.1D,34.572,1,0.0133,0.0133,45.0,0,0.0,102,4.2475,0
AMZ-05510,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,YL,DAU1,2018-07-22,14:32:00,Dropoff,30.189576,-97.92592,B-12.3J,35.214,2,0.0066,0.0033,23.0,0,0.0,25,4.2475,0
AMZ-05511,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,YO,DAU1,2018-07-22,14:32:00,Dropoff,30.178051,-97.916794,B-11.1G,35.762,2,0.0796,0.0398,74.5,0,0.0,72,4.2475,0
AMZ-05512,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,YP,DAU1,2018-07-22,14:32:00,Dropoff,30.177094,-97.94622,B-11.3B,37.493,1,0.0046,0.0046,25.0,0,0.0,149,4.2475,0
AMZ-05513,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,YR,DAU1,2018-07-22,14:32:00,Dropoff,30.173981,-97.94439,B-11.2B,37.664,1,0.0133,0.0133,20.0,0,0.0,148,4.2475,0
AMZ-05514,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,YT,DAU1,2018-07-22,14:32:00,Dropoff,30.191286,-97.932774,B-11.2D,35.455,1,0.0179,0.0179,36.0,0,0.0,107,4.2475,0
AMZ-05515,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,YU,DAU1,2018-07-22,14:32:00,Dropoff,30.1522,-97.936473,B-11.1C,39.203,1,0.0008,0.0008,43.0,0,0.0,129,4.2475,0
AMZ-05516,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,ZM,DAU1,2018-07-22,14:32:00,Dropoff,30.201351,-97.921064,B-12.2H,33.884,1,0.0017,0.0017,49.0,0,0.0,13,4.2475,0
AMZ-05517,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,ZO,DAU1,2018-07-22,14:32:00,Dropoff,30.191183,-97.927924,B-12.3J,35.184,1,0.0163,0.0163,52.0,0,0.0,24,4.2475,0
AMZ-05518,RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,ZS,DAU1,2018-07-22,14:32:00,Dropoff,30.152088,-97.938182,B-11.1C,39.305,2,0.0038,0.0019,61.5,0,0.0,126,4.2475,0
AMZ-05519,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,AE,DLA7,2018-08-05,15:47:36,Dropoff,33.945874,-117.54111,A-38.2C,10.575,3,0.0134,0.0045,23.7,0,0.0,13,3.3131,0
AMZ-05520,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,AG,DLA7,2018-08-05,15:47:36,Dropoff,33.897018,-117.525413,B-27.1D,14.042,1,0.0242,0.0242,48.0,0,0.0,161,3.3131,0
AMZ-05521,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,AH,DLA7,2018-08-05,15:47:36,Dropoff,33.903148,-117.516061,B-27.1C,14.434,1,0.0579,0.0579,80.0,0,0.0,128,3.3131,0
AMZ-05522,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,AM,DLA7,2018-08-05,15:47:36,Dropoff,33.933931,-117.536783,A-38.1B,11.306,1,0.0008,0.0008,130.0,0,0.0,21,3.3131,0
AMZ-05523,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,AO,DLA7,2018-08-05,15:47:36,Dropoff,33.903773,-117.529123,B-27.3C,13.354,1,0.0104,0.0104,50.0,0,0.0,145,3.3131,0
AMZ-05524,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,AP,DLA7,2018-08-05,15:47:36,Dropoff,33.906482,-117.519356,B-27.1B,13.99,3,0.0267,0.0089,49.3,0,0.0,121,3.3131,0
AMZ-05525,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,AX,DLA7,2018-08-05,15:47:36,Dropoff,33.945723,-117.526061,A-38.2A,11.94,1,0.0157,0.0157,52.0,0,0.0,63,3.3131,0
AMZ-05526,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,BA,DLA7,2018-08-05,15:47:36,Dropoff,33.904451,-117.515956,B-27.1C,14.374,1,0.0031,0.0031,50.0,0,0.0,127,3.3131,0
AMZ-05527,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,BD,DLA7,2018-08-05,15:47:36,Dropoff,33.90405,-117.528103,B-27.3C,13.419,1,0.0243,0.0243,48.0,0,0.0,144,3.3131,0
AMZ-05528,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,BI,DLA7,2018-08-05,15:47:36,Dropoff,33.951177,-117.530069,A-38.3B,11.477,1,0.0034,0.0034,65.0,0,0.0,42,3.3131,0
AMZ-05529,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,BT,DLA7,2018-08-05,15:47:36,Dropoff,33.928312,-117.536762,B-27.2A,11.517,1,0.0037,0.0037,51.0,0,0.0,88,3.3131,0
AMZ-05530,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,BV,DLA7,2018-08-05,15:47:36,Dropoff,33.895681,-117.530451,B-27.2D,13.737,1,0.0237,0.0237,78.0,0,0.0,157,3.3131,0
AMZ-05531,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,BY,DLA7,2018-08-05,15:47:36,Dropoff,33.907567,-117.520701,B-27.1B,13.824,1,0.0012,0.0012,58.0,0,0.0,118,3.3131,0
AMZ-05532,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,CD,DLA7,2018-08-05,15:47:36,Dropoff,33.941893,-117.538994,A-38.1B,10.865,2,0.0069,0.0034,153.0,0,0.0,24,3.3131,0
AMZ-05533,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,CE,DLA7,2018-08-05,15:47:36,Dropoff,33.947345,-117.539011,A-38.2B,10.732,2,0.0069,0.0034,67.5,0,0.0,26,3.3131,0
AMZ-05534,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,CJ,DLA7,2018-08-05,15:47:36,Dropoff,33.945112,-117.528119,A-38.2A,11.766,1,0.0477,0.0477,63.0,0,0.0,61,3.3131,0
AMZ-05535,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,CN,DLA7,2018-08-05,15:47:36,Dropoff,33.897202,-117.525088,B-27.1D,14.056,1,0.0322,0.0322,62.0,0,0.0,162,3.3131,0
AMZ-05536,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,CP,DLA7,2018-08-05,15:47:36,Dropoff,33.948993,-117.525708,A-38.3B,11.91,1,0.0026,0.0026,73.0,0,0.0,48,3.3131,0
AMZ-05537,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,CQ,DLA7,2018-08-05,15:47:36,Dropoff,33.935719,-117.524763,B-27.1A,12.309,1,0.0224,0.0224,126.0,0,0.0,74,3.3131,0
AMZ-05538,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,CU,DLA7,2018-08-05,15:47:36,Dropoff,33.95115,-117.525252,A-38.3B,11.917,2,0.0321,0.016,91.5,0,0.0,46,3.3131,0
AMZ-05539,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,CW,DLA7,2018-08-05,15:47:36,Dropoff,33.945692,-117.541861,A-38.2C,10.511,1,0.0242,0.0242,52.0,0,0.0,12,3.3131,0
AMZ-05540,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,DC,DLA7,2018-08-05,15:47:36,Dropoff,33.955466,-117.524322,A-38.3A,11.948,3,0.0627,0.0209,53.7,0,0.0,51,3.3131,0
AMZ-05541,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,DK,DLA7,2018-08-05,15:47:36,Dropoff,33.943533,-117.545525,A-38.2C,10.236,1,0.0095,0.0095,73.0,0,0.0,10,3.3131,0
AMZ-05542,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,DL,DLA7,2018-08-05,15:47:36,Dropoff,33.944603,-117.532484,A-38.3B,11.383,2,0.0388,0.0194,95.5,0,0.0,39,3.3131,0
AMZ-05543,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,DO,DLA7,2018-08-05,15:47:36,Dropoff,33.951184,-117.531523,A-38.3B,11.344,2,0.0275,0.0138,47.5,0,0.0,41,3.3131,0
AMZ-05544,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,DZ,DLA7,2018-08-05,15:47:36,Dropoff,33.906925,-117.526825,B-27.3C,13.362,1,0.0117,0.0117,75.0,0,0.0,140,3.3131,0
AMZ-05545,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,EB,DLA7,2018-08-05,15:47:36,Dropoff,33.928062,-117.530561,B-27.3A,12.062,2,0.0069,0.0034,42.5,0,0.0,97,3.3131,0
AMZ-05546,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,FT,DLA7,2018-08-05,15:47:36,Dropoff,33.95116,-117.526685,A-38.3B,11.786,1,0.0027,0.0027,46.0,0,0.0,45,3.3131,0
AMZ-05547,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,FU,DLA7,2018-08-05,15:47:36,Dropoff,33.900013,-117.528726,B-27.3D,13.604,1,0.0013,0.0013,42.0,0,0.0,165,3.3131,0
AMZ-05548,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,FY,DLA7,2018-08-05,15:47:36,Dropoff,33.901051,-117.52922,B-27.3C,13.504,7,0.4679,0.0668,51.0,0,0.0,147,3.3131,0
AMZ-05549,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,GG,DLA7,2018-08-05,15:47:36,Dropoff,33.931588,-117.524806,B-27.1A,12.437,1,0.0008,0.0008,136.0,0,0.0,77,3.3131,0
AMZ-05550,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,GU,DLA7,2018-08-05,15:47:36,Dropoff,33.929562,-117.529952,B-27.1A,12.059,1,0.0004,0.0004,47.0,0,0.0,83,3.3131,0
AMZ-05551,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,GV,DLA7,2018-08-05,15:47:36,Dropoff,33.945666,-117.546561,A-38.2C,10.089,1,0.0059,0.0059,58.0,0,0.0,5,3.3131,0
AMZ-05552,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,HA,DLA7,2018-08-05,15:47:36,Dropoff,33.90852,-117.529399,B-27.2C,13.068,2,0.0155,0.0077,78.0,0,0.0,134,3.3131,0
AMZ-05553,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,HK,DLA7,2018-08-05,15:47:36,Dropoff,33.901493,-117.529259,B-27.3C,13.475,1,0.0013,0.0013,59.0,0,0.0,146,3.3131,0
AMZ-05554,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,HO,DLA7,2018-08-05,15:47:36,Dropoff,33.941803,-117.536805,A-38.2B,11.063,1,0.002,0.002,144.0,0,0.0,29,3.3131,0
AMZ-05555,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,HV,DLA7,2018-08-05,15:47:36,Dropoff,33.956589,-117.52432,A-38.3A,11.937,2,0.0102,0.0051,107.5,0,0.0,49,3.3131,0
AMZ-05556,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,HX,DLA7,2018-08-05,15:47:36,Dropoff,33.930278,-117.531885,B-27.2A,11.864,1,0.0013,0.0013,90.0,0,0.0,86,3.3131,0
AMZ-05557,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,IF,DLA7,2018-08-05,15:47:36,Dropoff,33.94973,-117.532472,A-38.3B,11.281,1,0.0063,0.0063,211.0,0,0.0,36,3.3131,0
AMZ-05558,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,IG,DLA7,2018-08-05,15:47:36,Dropoff,33.946766,-117.54915,A-38.2C,9.829,1,0.0021,0.0021,331.0,0,0.0,1,3.3131,0
AMZ-05559,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,II,DLA7,2018-08-05,15:47:36,Dropoff,33.947208,-117.536765,A-38.2B,10.939,1,0.0039,0.0039,64.0,0,0.0,33,3.3131,0
AMZ-05560,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,IK,DLA7,2018-08-05,15:47:36,Dropoff,33.93654,-117.542622,A-38.1C,10.704,2,0.007,0.0035,31.0,0,0.0,19,3.3131,0
AMZ-05561,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,IP,DLA7,2018-08-05,15:47:36,Dropoff,33.949367,-117.528156,A-38.2A,11.681,1,0.0542,0.0542,326.0,0,0.0,55,3.3131,1
AMZ-05562,RouteID_5cba2a9c-426b-4620-a36f-6f1032798ae7,JA,DLA7,2018-08-05,15:47:36,Dropoff,33.945679,-117.543551,A-38.2C,10.359,1,0.0021,0.0021,68.0,0,0.0,11,3.3131,0
